"","year","month","day","time","latitude","longitude","k490","par","chlorophyll","reef","zone","depth","Date","season","parw","Iz"
"4334","2014","12","14","12:00:00Z","16.437494","-88.06249",NA,13.653997,NA,"Silk Caye","Offshore",2.7432,2014-12-14,"winter",34.353456452,NA
"4335","2014","12","15","12:00:00Z","16.437494","-88.06249",0.085999995,40.904,0.71180195,"Silk Caye","Offshore",2.7432,2014-12-15,"winter",102.914464,59.7807322264887
"4336","2014","12","16","12:00:00Z","16.437494","-88.06249",0.0928,40.747997,0.7847213,"Silk Caye","Offshore",2.7432,2014-12-16,"winter",102.521960452,57.0489876681238
"4337","2014","12","17","12:00:00Z","16.437494","-88.06249",0.0954,40.817997,0.85516906,"Silk Caye","Offshore",2.7432,2014-12-17,"winter",102.698080452,56.2161431203182
"4338","2014","12","18","12:00:00Z","16.437494","-88.06249",NA,27.637999,NA,"Silk Caye","Offshore",2.7432,2014-12-18,"winter",69.537205484,NA
"4339","2014","12","19","12:00:00Z","16.437494","-88.06249",NA,30.823997,NA,"Silk Caye","Offshore",2.7432,2014-12-19,"winter",77.553176452,NA
"4340","2014","12","20","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2014-12-20,"winter",NA,NA
"4341","2014","12","21","12:00:00Z","16.437494","-88.06249",0.110599995,40.814,1.1199728,"Silk Caye","Offshore",2.7432,2014-12-21,"winter",102.688024,51.0648300232753
"4342","2014","12","22","12:00:00Z","16.437494","-88.06249",0.115399994,40.76,1.1811411,"Silk Caye","Offshore",2.7432,2014-12-22,"winter",102.55216,49.4742875114653
"4343","2014","12","23","12:00:00Z","16.437494","-88.06249",0.07,40.86,0.5037974,"Silk Caye","Offshore",2.7432,2014-12-23,"winter",102.80376,66.0670627443125
"4344","2014","12","24","12:00:00Z","16.437494","-88.06249",NA,40.028,NA,"Silk Caye","Offshore",2.7432,2014-12-24,"winter",100.710448,NA
"4345","2014","12","25","12:00:00Z","16.437494","-88.06249",NA,9.701998,NA,"Silk Caye","Offshore",2.7432,2014-12-25,"winter",24.410226968,NA
"4346","2014","12","26","12:00:00Z","16.437494","-88.06249",0.1424,40.719997,1.6547192,"Silk Caye","Offshore",2.7432,2014-12-26,"winter",102.451512452,41.6760637908944
"4347","2014","12","27","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2014-12-27,"winter",NA,NA
"4348","2014","12","28","12:00:00Z","16.437494","-88.06249",0.055999998,40.947998,0.31462267,"Silk Caye","Offshore",2.7432,2014-12-28,"winter",103.025162968,72.330941085049
"4349","2014","12","29","12:00:00Z","16.437494","-88.06249",NA,40.82,NA,"Silk Caye","Offshore",2.7432,2014-12-29,"winter",102.70312,NA
"4350","2014","12","30","12:00:00Z","16.437494","-88.06249",0.0512,40.76,0.25426218,"Silk Caye","Offshore",2.7432,2014-12-30,"winter",102.55216,74.2152187897349
"4351","2014","12","31","12:00:00Z","16.437494","-88.06249",NA,14.373998,NA,"Silk Caye","Offshore",2.7432,2014-12-31,"winter",36.164978968,NA
"4352","2015","01","01","12:00:00Z","16.437494","-88.06249",NA,39.896,NA,"Silk Caye","Offshore",2.7432,2015-01-01,"summer",100.378336,NA
"4353","2015","01","02","12:00:00Z","16.437494","-88.06249",NA,37.862,NA,"Silk Caye","Offshore",2.7432,2015-01-02,"summer",95.260792,NA
"4354","2015","01","03","12:00:00Z","16.437494","-88.06249",NA,40.662,NA,"Silk Caye","Offshore",2.7432,2015-01-03,"summer",102.305592,NA
"4355","2015","01","04","12:00:00Z","16.437494","-88.06249",NA,38.968,NA,"Silk Caye","Offshore",2.7432,2015-01-04,"summer",98.043488,NA
"4356","2015","01","05","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-01-05,"summer",NA,NA
"4357","2015","01","06","12:00:00Z","16.437494","-88.06249",0.0692,40.927998,0.48543385,"Silk Caye","Offshore",2.7432,2015-01-06,"summer",102.974842968,66.5122590050587
"4358","2015","01","07","12:00:00Z","16.437494","-88.06249",NA,8.763997,NA,"Silk Caye","Offshore",2.7432,2015-01-07,"summer",22.050216452,NA
"4359","2015","01","08","12:00:00Z","16.437494","-88.06249",NA,20.335999,NA,"Silk Caye","Offshore",2.7432,2015-01-08,"summer",51.165373484,NA
"4360","2015","01","09","12:00:00Z","16.437494","-88.06249",0.0762,42.006,0.57122266,"Silk Caye","Offshore",2.7432,2015-01-09,"summer",105.687096,65.3115701628147
"4361","2015","01","10","12:00:00Z","16.437494","-88.06249",NA,9.041997,NA,"Silk Caye","Offshore",2.7432,2015-01-10,"summer",22.749664452,NA
"4362","2015","01","11","12:00:00Z","16.437494","-88.06249",NA,33.724,NA,"Silk Caye","Offshore",2.7432,2015-01-11,"summer",84.849584,NA
"4363","2015","01","12","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-01-12,"summer",NA,NA
"4364","2015","01","13","12:00:00Z","16.437494","-88.06249",NA,36.932,NA,"Silk Caye","Offshore",2.7432,2015-01-13,"summer",92.920912,NA
"4365","2015","01","14","12:00:00Z","16.437494","-88.06249",NA,1.481997,NA,"Silk Caye","Offshore",2.7432,2015-01-14,"summer",3.728704452,NA
"4366","2015","01","15","12:00:00Z","16.437494","-88.06249",NA,30.963999,NA,"Silk Caye","Offshore",2.7432,2015-01-15,"summer",77.905421484,NA
"4367","2015","01","16","12:00:00Z","16.437494","-88.06249",0.0664,42.101997,0.44076115,"Silk Caye","Offshore",2.7432,2015-01-16,"summer",105.928624452,69.6409765979114
"4368","2015","01","17","12:00:00Z","16.437494","-88.06249",NA,39.677998,NA,"Silk Caye","Offshore",2.7432,2015-01-17,"summer",99.829842968,NA
"4369","2015","01","18","12:00:00Z","16.437494","-88.06249",NA,16.995998,NA,"Silk Caye","Offshore",2.7432,2015-01-18,"summer",42.761930968,NA
"4370","2015","01","19","12:00:00Z","16.437494","-88.06249",NA,10.463998,NA,"Silk Caye","Offshore",2.7432,2015-01-19,"summer",26.327418968,NA
"4371","2015","01","20","12:00:00Z","16.437494","-88.06249",0.0918,43.615997,0.8163933,"Silk Caye","Offshore",2.7432,2015-01-20,"summer",109.737848452,61.4512442860119
"4372","2015","01","21","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-01-21,"summer",NA,NA
"4373","2015","01","22","12:00:00Z","16.437494","-88.06249",NA,43.393997,NA,"Silk Caye","Offshore",2.7432,2015-01-22,"summer",109.179296452,NA
"4374","2015","01","23","12:00:00Z","16.437494","-88.06249",0.088599995,44.143997,0.7488236,"Silk Caye","Offshore",2.7432,2015-01-23,"summer",111.066296452,63.4650730263401
"4375","2015","01","24","12:00:00Z","16.437494","-88.06249",NA,39.697998,NA,"Silk Caye","Offshore",2.7432,2015-01-24,"summer",99.880162968,NA
"4376","2015","01","25","12:00:00Z","16.437494","-88.06249",NA,20.525997,NA,"Silk Caye","Offshore",2.7432,2015-01-25,"summer",51.643408452,NA
"4377","2015","01","26","12:00:00Z","16.437494","-88.06249",NA,29.807999,NA,"Silk Caye","Offshore",2.7432,2015-01-26,"summer",74.996925484,NA
"4378","2015","01","27","12:00:00Z","16.437494","-88.06249",0.0568,44.86,0.30734602,"Silk Caye","Offshore",2.7432,2015-01-27,"summer",112.86776,78.841730130174
"4379","2015","01","28","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-01-28,"summer",NA,NA
"4380","2015","01","29","12:00:00Z","16.437494","-88.06249",0.0682,44.885998,0.5678983,"Silk Caye","Offshore",2.7432,2015-01-29,"summer",112.933170968,73.4066293066139
"4381","2015","01","30","12:00:00Z","16.437494","-88.06249",NA,6.179997,NA,"Silk Caye","Offshore",2.7432,2015-01-30,"summer",15.548872452,NA
"4382","2015","01","31","12:00:00Z","16.437494","-88.06249",NA,24.181997,NA,"Silk Caye","Offshore",2.7432,2015-01-31,"summer",60.841904452,NA
"4383","2015","02","01","12:00:00Z","16.437494","-88.06249",0.085,45.64,0.69872063,"Silk Caye","Offshore",2.7432,2015-02-01,"summer",114.83024,67.1249959523245
"4384","2015","02","02","12:00:00Z","16.437494","-88.06249",0.074,45.893997,0.53042793,"Silk Caye","Offshore",2.7432,2015-02-02,"summer",115.469296452,72.3551952315998
"4385","2015","02","03","12:00:00Z","16.437494","-88.06249",0.0854,38.315998,0.78776747,"Silk Caye","Offshore",2.7432,2015-02-03,"summer",96.403050968,56.2110242270805
"4386","2015","02","04","12:00:00Z","16.437494","-88.06249",NA,44.76,NA,"Silk Caye","Offshore",2.7432,2015-02-04,"summer",112.61616,NA
"4387","2015","02","05","12:00:00Z","16.437494","-88.06249",NA,37.517998,NA,"Silk Caye","Offshore",2.7432,2015-02-05,"summer",94.395282968,NA
"4388","2015","02","06","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-02-06,"summer",NA,NA
"4389","2015","02","07","12:00:00Z","16.437494","-88.06249",0.0602,46.496,0.3854654,"Silk Caye","Offshore",2.7432,2015-02-07,"summer",116.983936,79.9807715624555
"4390","2015","02","08","12:00:00Z","16.437494","-88.06249",0.108399995,46.982,1.0653719,"Silk Caye","Offshore",2.7432,2015-02-08,"summer",118.206712,59.6045304446437
"4391","2015","02","09","12:00:00Z","16.437494","-88.06249",0.0898,46.538,0.7752967,"Silk Caye","Offshore",2.7432,2015-02-09,"summer",117.089608,66.4016684781222
"4392","2015","02","10","12:00:00Z","16.437494","-88.06249",0.072399996,47.662,0.5218035,"Silk Caye","Offshore",2.7432,2015-02-10,"summer",119.917592,75.9058468842755
"4393","2015","02","11","12:00:00Z","16.437494","-88.06249",0.0928,47.262,0.82127714,"Silk Caye","Offshore",2.7432,2015-02-11,"summer",118.911192,66.1688783174021
"4394","2015","02","12","12:00:00Z","16.437494","-88.06249",0.063599996,47.544,0.41865748,"Silk Caye","Offshore",2.7432,2015-02-12,"summer",119.620704,80.0458544749029
"4395","2015","02","13","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-02-13,"summer",NA,NA
"4396","2015","02","14","12:00:00Z","16.437494","-88.06249",NA,39.39,NA,"Silk Caye","Offshore",2.7432,2015-02-14,"summer",99.10524,NA
"4397","2015","02","15","12:00:00Z","16.437494","-88.06249",NA,47.006,NA,"Silk Caye","Offshore",2.7432,2015-02-15,"summer",118.267096,NA
"4398","2015","02","16","12:00:00Z","16.437494","-88.06249",NA,48.37,NA,"Silk Caye","Offshore",2.7432,2015-02-16,"summer",121.69892,NA
"4399","2015","02","17","12:00:00Z","16.437494","-88.06249",0.095599994,49.118,0.86081886,"Silk Caye","Offshore",2.7432,2015-02-17,"summer",123.580888,67.561830547054
"4400","2015","02","18","12:00:00Z","16.437494","-88.06249",NA,45.522,NA,"Silk Caye","Offshore",2.7432,2015-02-18,"summer",114.533352,NA
"4401","2015","02","19","12:00:00Z","16.437494","-88.06249",NA,15.585998,NA,"Silk Caye","Offshore",2.7432,2015-02-19,"summer",39.214370968,NA
"4402","2015","02","20","12:00:00Z","16.437494","-88.06249",NA,10.663998,NA,"Silk Caye","Offshore",2.7432,2015-02-20,"summer",26.830618968,NA
"4403","2015","02","21","12:00:00Z","16.437494","-88.06249",0.044,49.554,0.22640876,"Silk Caye","Offshore",2.7432,2015-02-21,"summer",124.677864,94.4253391283603
"4404","2015","02","22","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-02-22,"summer",NA,NA
"4405","2015","02","23","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-02-23,"summer",NA,NA
"4406","2015","02","24","12:00:00Z","16.437494","-88.06249",NA,44.441998,NA,"Silk Caye","Offshore",2.7432,2015-02-24,"summer",111.816066968,NA
"4407","2015","02","25","12:00:00Z","16.437494","-88.06249",0.0694,50.87,0.48710492,"Silk Caye","Offshore",2.7432,2015-02-25,"summer",127.98892,82.5646785517221
"4408","2015","02","26","12:00:00Z","16.437494","-88.06249",0.066599995,51.138,0.4531071,"Silk Caye","Offshore",2.7432,2015-02-26,"summer",128.663208,84.4806544003085
"4409","2015","02","27","12:00:00Z","16.437494","-88.06249",NA,45.601997,NA,"Silk Caye","Offshore",2.7432,2015-02-27,"summer",114.734624452,NA
"4410","2015","02","28","12:00:00Z","16.437494","-88.06249",0.0844,51.556,0.7690119,"Silk Caye","Offshore",2.7432,2015-02-28,"summer",129.714896,76.1138643286904
"4411","2015","03","01","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-01,"summer",NA,NA
"4412","2015","03","02","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-02,"summer",NA,NA
"4413","2015","03","03","12:00:00Z","16.437494","-88.06249",NA,7.7979975,NA,"Silk Caye","Offshore",2.7432,2015-03-03,"summer",19.61976171,NA
"4414","2015","03","04","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-04,"summer",NA,NA
"4415","2015","03","05","12:00:00Z","16.437494","-88.06249",0.0716,51.944,0.5140465,"Silk Caye","Offshore",2.7432,2015-03-05,"summer",130.691104,83.1443814304442
"4416","2015","03","06","12:00:00Z","16.437494","-88.06249",NA,51.579998,NA,"Silk Caye","Offshore",2.7432,2015-03-06,"summer",129.775274968,NA
"4417","2015","03","07","12:00:00Z","16.437494","-88.06249",0.067,52.208,0.4609866,"Silk Caye","Offshore",2.7432,2015-03-07,"summer",131.355328,86.0306676332539
"4418","2015","03","08","12:00:00Z","16.437494","-88.06249",NA,48.592,NA,"Silk Caye","Offshore",2.7432,2015-03-08,"summer",122.257472,NA
"4419","2015","03","09","12:00:00Z","16.437494","-88.06249",NA,51.14,NA,"Silk Caye","Offshore",2.7432,2015-03-09,"summer",128.66824,NA
"4420","2015","03","10","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-10,"summer",NA,NA
"4421","2015","03","11","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-11,"summer",NA,NA
"4422","2015","03","12","12:00:00Z","16.437494","-88.06249",NA,39.938,NA,"Silk Caye","Offshore",2.7432,2015-03-12,"summer",100.484008,NA
"4423","2015","03","13","12:00:00Z","16.437494","-88.06249",0.0316,52.494,0.16229922,"Silk Caye","Offshore",2.7432,2015-03-13,"summer",132.074904,108.177062374199
"4424","2015","03","14","12:00:00Z","16.437494","-88.06249",NA,52.986,NA,"Silk Caye","Offshore",2.7432,2015-03-14,"summer",133.312776,NA
"4425","2015","03","15","12:00:00Z","16.437494","-88.06249",NA,49.44,NA,"Silk Caye","Offshore",2.7432,2015-03-15,"summer",124.39104,NA
"4426","2015","03","16","12:00:00Z","16.437494","-88.06249",NA,53.781998,NA,"Silk Caye","Offshore",2.7432,2015-03-16,"summer",135.315506968,NA
"4427","2015","03","17","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-17,"summer",NA,NA
"4428","2015","03","18","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-18,"summer",NA,NA
"4429","2015","03","19","12:00:00Z","16.437494","-88.06249",NA,42.038,NA,"Silk Caye","Offshore",2.7432,2015-03-19,"summer",105.767608,NA
"4430","2015","03","20","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-20,"summer",NA,NA
"4431","2015","03","21","12:00:00Z","16.437494","-88.06249",0.0744,54.913998,0.5497332,"Silk Caye","Offshore",2.7432,2015-03-21,"summer",138.163618968,86.3574123225401
"4432","2015","03","22","12:00:00Z","16.437494","-88.06249",0.0744,54.848,0.5544203,"Silk Caye","Offshore",2.7432,2015-03-22,"summer",137.997568,86.2536242774871
"4433","2015","03","23","12:00:00Z","16.437494","-88.06249",0.0638,55.234,0.42524272,"Silk Caye","Offshore",2.7432,2015-03-23,"summer",138.968744,92.8754588453168
"4434","2015","03","24","12:00:00Z","16.437494","-88.06249",NA,54.002,NA,"Silk Caye","Offshore",2.7432,2015-03-24,"summer",135.869032,NA
"4435","2015","03","25","12:00:00Z","16.437494","-88.06249",0.1292,55.368,1.4234282,"Silk Caye","Offshore",2.7432,2015-03-25,"summer",139.305888,61.5953649873253
"4436","2015","03","26","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-26,"summer",NA,NA
"4437","2015","03","27","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-27,"summer",NA,NA
"4438","2015","03","28","12:00:00Z","16.437494","-88.06249",NA,55.258,NA,"Silk Caye","Offshore",2.7432,2015-03-28,"summer",139.029128,NA
"4439","2015","03","29","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-03-29,"summer",NA,NA
"4440","2015","03","30","12:00:00Z","16.437494","-88.06249",NA,51.218,NA,"Silk Caye","Offshore",2.7432,2015-03-30,"summer",128.864488,NA
"4441","2015","03","31","12:00:00Z","16.437494","-88.06249",NA,51.668,NA,"Silk Caye","Offshore",2.7432,2015-03-31,"summer",129.996688,NA
"4442","2015","04","01","12:00:00Z","16.437494","-88.06249",NA,51.924,NA,"Silk Caye","Offshore",2.7432,2015-04-01,"summer",130.640784,NA
"4443","2015","04","02","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-02,"summer",NA,NA
"4444","2015","04","03","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-03,"summer",NA,NA
"4445","2015","04","04","12:00:00Z","16.437494","-88.06249",NA,55.07,NA,"Silk Caye","Offshore",2.7432,2015-04-04,"summer",138.55612,NA
"4446","2015","04","05","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-05,"summer",NA,NA
"4447","2015","04","06","12:00:00Z","16.437494","-88.06249",0.0622,56.808,0.405611,"Silk Caye","Offshore",2.7432,2015-04-06,"summer",142.928928,96.4923973161108
"4448","2015","04","07","12:00:00Z","16.437494","-88.06249",0.079399996,56.42,0.62025344,"Silk Caye","Offshore",2.7432,2015-04-07,"summer",141.95272,85.96737178078
"4449","2015","04","08","12:00:00Z","16.437494","-88.06249",0.0656,56.998,0.44303384,"Silk Caye","Offshore",2.7432,2015-04-08,"summer",143.406968,94.7580977527862
"4450","2015","04","09","12:00:00Z","16.437494","-88.06249",NA,57.102,NA,"Silk Caye","Offshore",2.7432,2015-04-09,"summer",143.668632,NA
"4451","2015","04","10","12:00:00Z","16.437494","-88.06249",0.0692,56.815998,0.48386803,"Silk Caye","Offshore",2.7432,2015-04-10,"summer",142.949050968,92.3319135865599
"4452","2015","04","11","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-11,"summer",NA,NA
"4453","2015","04","12","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-12,"summer",NA,NA
"4454","2015","04","13","12:00:00Z","16.437494","-88.06249",NA,44.77,NA,"Silk Caye","Offshore",2.7432,2015-04-13,"summer",112.64132,NA
"4455","2015","04","14","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-14,"summer",NA,NA
"4456","2015","04","15","12:00:00Z","16.437494","-88.06249",0.12879999,57.582,1.4117374,"Silk Caye","Offshore",2.7432,2015-04-15,"summer",144.876312,64.220435952158
"4457","2015","04","16","12:00:00Z","16.437494","-88.06249",NA,56.85,NA,"Silk Caye","Offshore",2.7432,2015-04-16,"summer",143.0346,NA
"4458","2015","04","17","12:00:00Z","16.437494","-88.06249",0.0682,57.848,0.47173095,"Silk Caye","Offshore",2.7432,2015-04-17,"summer",145.545568,94.6047070654193
"4459","2015","04","18","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-18,"summer",NA,NA
"4460","2015","04","19","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-19,"summer",NA,NA
"4461","2015","04","20","12:00:00Z","16.437494","-88.06249",NA,57.19,NA,"Silk Caye","Offshore",2.7432,2015-04-20,"summer",143.89004,NA
"4462","2015","04","21","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-21,"summer",NA,NA
"4463","2015","04","22","12:00:00Z","16.437494","-88.06249",NA,54.239998,NA,"Silk Caye","Offshore",2.7432,2015-04-22,"summer",136.467834968,NA
"4464","2015","04","23","12:00:00Z","16.437494","-88.06249",NA,53.806,NA,"Silk Caye","Offshore",2.7432,2015-04-23,"summer",135.375896,NA
"4465","2015","04","24","12:00:00Z","16.437494","-88.06249",0.0638,58.27,0.42295733,"Silk Caye","Offshore",2.7432,2015-04-24,"summer",146.60732,97.9804646941487
"4466","2015","04","25","12:00:00Z","16.437494","-88.06249",NA,54.172,NA,"Silk Caye","Offshore",2.7432,2015-04-25,"summer",136.296752,NA
"4467","2015","04","26","12:00:00Z","16.437494","-88.06249",NA,55.06,NA,"Silk Caye","Offshore",2.7432,2015-04-26,"summer",138.53096,NA
"4468","2015","04","27","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-27,"summer",NA,NA
"4469","2015","04","28","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-28,"summer",NA,NA
"4470","2015","04","29","12:00:00Z","16.437494","-88.06249",NA,35.121998,NA,"Silk Caye","Offshore",2.7432,2015-04-29,"summer",88.366946968,NA
"4471","2015","04","30","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-04-30,"summer",NA,NA
"4472","2015","05","01","12:00:00Z","16.437494","-88.06249",NA,57.922,NA,"Silk Caye","Offshore",2.7432,2015-05-01,"summer",145.731752,NA
"4473","2015","05","02","12:00:00Z","16.437494","-88.06249",NA,23.771997,NA,"Silk Caye","Offshore",2.7432,2015-05-02,"summer",59.810344452,NA
"4474","2015","05","03","12:00:00Z","16.437494","-88.06249",NA,37.702,NA,"Silk Caye","Offshore",2.7432,2015-05-03,"summer",94.858232,NA
"4475","2015","05","04","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-04,"summer",NA,NA
"4476","2015","05","05","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-05,"summer",NA,NA
"4477","2015","05","06","12:00:00Z","16.437494","-88.06249",NA,55.908,NA,"Silk Caye","Offshore",2.7432,2015-05-06,"summer",140.664528,NA
"4478","2015","05","07","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-07,"summer",NA,NA
"4479","2015","05","08","12:00:00Z","16.437494","-88.06249",NA,57.447998,NA,"Silk Caye","Offshore",2.7432,2015-05-08,"summer",144.539162968,NA
"4480","2015","05","09","12:00:00Z","16.437494","-88.06249",NA,56.146,NA,"Silk Caye","Offshore",2.7432,2015-05-09,"summer",141.263336,NA
"4481","2015","05","10","12:00:00Z","16.437494","-88.06249",NA,55.158,NA,"Silk Caye","Offshore",2.7432,2015-05-10,"summer",138.777528,NA
"4482","2015","05","11","12:00:00Z","16.437494","-88.06249",NA,55.92,NA,"Silk Caye","Offshore",2.7432,2015-05-11,"summer",140.69472,NA
"4483","2015","05","12","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-12,"summer",NA,NA
"4484","2015","05","13","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-13,"summer",NA,NA
"4485","2015","05","14","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-14,"summer",NA,NA
"4486","2015","05","15","12:00:00Z","16.437494","-88.06249",NA,52.038,NA,"Silk Caye","Offshore",2.7432,2015-05-15,"summer",130.927608,NA
"4487","2015","05","16","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-16,"summer",NA,NA
"4488","2015","05","17","12:00:00Z","16.437494","-88.06249",0.0832,58.736,0.68220884,"Silk Caye","Offshore",2.7432,2015-05-17,"summer",147.779776,87.373707410362
"4489","2015","05","18","12:00:00Z","16.437494","-88.06249",NA,56.776,NA,"Silk Caye","Offshore",2.7432,2015-05-18,"summer",142.848416,NA
"4490","2015","05","19","12:00:00Z","16.437494","-88.06249",0.066,58.742,0.4481556,"Silk Caye","Offshore",2.7432,2015-05-19,"summer",147.794872,97.4110367797099
"4491","2015","05","20","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-20,"summer",NA,NA
"4492","2015","05","21","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-21,"summer",NA,NA
"4493","2015","05","22","12:00:00Z","16.437494","-88.06249",NA,50.006,NA,"Silk Caye","Offshore",2.7432,2015-05-22,"summer",125.815096,NA
"4494","2015","05","23","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-23,"summer",NA,NA
"4495","2015","05","24","12:00:00Z","16.437494","-88.06249",NA,49.276,NA,"Silk Caye","Offshore",2.7432,2015-05-24,"summer",123.978416,NA
"4496","2015","05","25","12:00:00Z","16.437494","-88.06249",NA,56.292,NA,"Silk Caye","Offshore",2.7432,2015-05-25,"summer",141.630672,NA
"4497","2015","05","26","12:00:00Z","16.437494","-88.06249",0.0628,58.764,0.41283587,"Silk Caye","Offshore",2.7432,2015-05-26,"summer",147.850224,99.437232078587
"4498","2015","05","27","12:00:00Z","16.437494","-88.06249",NA,57.214,NA,"Silk Caye","Offshore",2.7432,2015-05-27,"summer",143.950424,NA
"4499","2015","05","28","12:00:00Z","16.437494","-88.06249",0.0616,58.062,0.42611024,"Silk Caye","Offshore",2.7432,2015-05-28,"summer",146.083992,98.9968801553414
"4500","2015","05","29","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-29,"summer",NA,NA
"4501","2015","05","30","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-05-30,"summer",NA,NA
"4502","2015","05","31","12:00:00Z","16.437494","-88.06249",NA,52.843998,NA,"Silk Caye","Offshore",2.7432,2015-05-31,"summer",132.955498968,NA
"4503","2015","06","01","12:00:00Z","16.437494","-88.06249",0.0752,55.744,0.6121326,"Silk Caye","Offshore",2.7432,2015-06-01,"summer",140.251904,87.2208120512509
"4504","2015","06","02","12:00:00Z","16.437494","-88.06249",NA,7.381997,NA,"Silk Caye","Offshore",2.7432,2015-06-02,"summer",18.573104452,NA
"4505","2015","06","03","12:00:00Z","16.437494","-88.06249",0.0722,58.09,0.5219977,"Silk Caye","Offshore",2.7432,2015-06-03,"summer",146.15444,92.63027923726
"4506","2015","06","04","12:00:00Z","16.437494","-88.06249",NA,41.303997,NA,"Silk Caye","Offshore",2.7432,2015-06-04,"summer",103.920856452,NA
"4507","2015","06","05","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-06-05,"summer",NA,NA
"4508","2015","06","06","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2015-06-06,"summer",NA,NA
